gene_callers_id	source	accession	function	e_value
399	NCBI_PGAP	WP_014948104.1	DUF962 domain-containing protein	0
400	NCBI_PGAP	WP_014948105.1	thioredoxin (trxA)	0
402	NCBI_PGAP	WP_014948107.1	aminotransferase class V-fold PLP-dependent enzyme	0
403	NCBI_PGAP	WP_014948108.1	DUF2065 domain-containing protein	0
404	NCBI_PGAP	WP_014948109.1	adenylosuccinate synthase	0
405	NCBI_PGAP	WP_014948110.1	aldehyde dehydrogenase family protein	0
406	NCBI_PGAP	WP_014948111.1	VOC family protein	0
407	NCBI_PGAP	WP_014948112.1	PepSY domain-containing protein	0
408	NCBI_PGAP	WP_014948113.1	NYN domain-containing protein	0
409	NCBI_PGAP	WP_014948114.1	gamma-glutamyltransferase (ggt)	0
410	NCBI_PGAP	WP_014948115.1	sodium:proton antiporter	0
411	NCBI_PGAP	WP_014948116.1	beta-hexosaminidase	0
412	NCBI_PGAP	WP_014948117.1	mechanosensitive ion channel	0
413	NCBI_PGAP	WP_014948118.1	DUF1343 domain-containing protein	0
414	NCBI_PGAP	WP_041693661.1	N-acetylmuramic acid 6-phosphate etherase (murQ)	0
415	NCBI_PGAP	WP_014948120.1	alanine racemase (alr)	0
416	NCBI_PGAP	WP_014948121.1	YitT family protein	0
418	NCBI_PGAP	WP_014948123.1	VOC family protein	0
419	NCBI_PGAP	WP_014948124.1	Rho-binding antiterminator	0
421	NCBI_PGAP	WP_014948126.1	transporter substrate-binding domain-containing protein	0
422	NCBI_PGAP	WP_014948127.1	alginate export family protein	0
423	NCBI_PGAP	WP_014948128.1	divalent metal cation transporter	0
425	NCBI_PGAP	WP_014948130.1	serine hydroxymethyltransferase	0
426	NCBI_PGAP	WP_014948131.1	LysR family transcriptional regulator	0
427	NCBI_PGAP	WP_014948132.1	alkylphosphonate utilization protein	0
428	NCBI_PGAP	WP_014948133.1	GNAT family N-acetyltransferase	0
429	NCBI_PGAP	WP_041693663.1	GNAT family N-acetyltransferase	0
430	NCBI_PGAP	WP_148275215.1	YnfA family protein	0
439	NCBI_PGAP	WP_014948145.1	acetyl-CoA C-acyltransferase FadA (fadA)	0
440	NCBI_PGAP	WP_014948146.1	fatty acid oxidation complex subunit alpha FadB (fadB)	0
441	NCBI_PGAP	WP_014948147.1	transglycosylase SLT domain-containing protein	0
442	NCBI_PGAP	WP_014948148.1	Xaa-Pro dipeptidase (pepQ)	0
443	NCBI_PGAP	WP_014948149.1	divalent cation transporter	0
444	NCBI_PGAP	WP_014948150.1	octaprenyl diphosphate synthase (ispB)	0
446	NCBI_PGAP	WP_012517169.1	50S ribosomal protein L21 (rplU)	0
447	NCBI_PGAP	WP_012517170.1	50S ribosomal protein L27 (rpmA)	0
448	NCBI_PGAP	WP_014948151.1	Obg family GTPase CgtA (cgtA)	0
449	NCBI_PGAP	WP_014948152.1	S24/S26 family peptidase	0
450	NCBI_PGAP	WP_014948153.1	superoxide dismutase, Ni (sodN)	0
453	NCBI_PGAP	WP_041693359.1	type 3 dihydrofolate reductase (folA)	0
454	NCBI_PGAP	WP_014948157.1	RNA polymerase sigma factor RpoS (rpoS)	0
455	NCBI_PGAP	WP_041693362.1	peptidoglycan DD-metalloendopeptidase family protein	0
456	NCBI_PGAP	WP_014948159.1	DedA family protein	0
457	NCBI_PGAP	WP_014948160.1	protein-L-isoaspartate(D-aspartate) O-methyltransferase	0
458	NCBI_PGAP	WP_014948161.1	tRNA pseudouridine(13) synthase TruD (truD)	0
459	NCBI_PGAP	WP_170826500.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (ispF)	0
460	NCBI_PGAP	WP_014948163.1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (ispD)	0
461	NCBI_PGAP	WP_014948164.1	cell division protein FtsB (ftsB)	0
462	NCBI_PGAP	WP_014948165.1	TIGR03545 family protein	0
463	NCBI_PGAP	WP_014948166.1	methyl-accepting chemotaxis protein	0
464	NCBI_PGAP	WP_014948167.1	Lrp/AsnC family transcriptional regulator	0
465	NCBI_PGAP	WP_014948168.1	zinc-dependent alcohol dehydrogenase family protein	0
466	NCBI_PGAP	WP_014948170.1	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA (putA)	0
467	NCBI_PGAP	WP_014948171.1	TolC family protein	0
468	NCBI_PGAP	WP_014948172.1	efflux RND transporter periplasmic adaptor subunit	0
469	NCBI_PGAP	WP_014948173.1	response regulator transcription factor	0
470	NCBI_PGAP	WP_014948174.1	HAMP domain-containing histidine kinase	0
471	NCBI_PGAP	WP_014978249.1	TIGR04211 family SH3 domain-containing protein	0
472	NCBI_PGAP	WP_014948176.1	CYTH domain-containing protein	0
473	NCBI_PGAP	WP_014948178.1	DNA mismatch repair endonuclease MutH (mutH)	0
474	NCBI_PGAP	WP_014948179.1	RNA pyrophosphohydrolase (rppH)	0
475	NCBI_PGAP	WP_041693667.1	phosphoenolpyruvate--protein phosphotransferase (ptsP)	0
476	NCBI_PGAP	WP_014948181.1	sulfite exporter TauE/SafE family protein	0
477	NCBI_PGAP	WP_014948182.1	prolipoprotein diacylglyceryl transferase (lgt)	0
478	NCBI_PGAP	WP_014948183.1	thymidylate synthase	0
479	NCBI_PGAP	WP_039224447.1	response regulator	0
480	NCBI_PGAP	WP_014948185.1	sensor domain-containing diguanylate cyclase	0
481	NCBI_PGAP	WP_014948186.1	response regulator	0
482	NCBI_PGAP	WP_014948187.1	MFS transporter	0
484	NCBI_PGAP	WP_014948189.1	DUF3530 family protein	0
485	NCBI_PGAP	WP_014948190.1	bifunctional tRNA pseudouridine(32) synthase/23SrRNA pseudouridine(746) synthase RluA (rluA)	0
486	NCBI_PGAP	WP_014948191.1	RNA polymerase-associated protein RapA (rapA)	0
487	NCBI_PGAP	WP_014948192.1	DUF4019 domain-containing protein	0
489	NCBI_PGAP	WP_014948194.1	PhoH family protein	0
490	NCBI_PGAP	WP_014948195.1	PLP-dependent aminotransferase family protein	0
491	NCBI_PGAP	WP_014948196.1	cytochrome c oxidase accessory protein CcoG (ccoG)	0
493	NCBI_PGAP	WP_014948199.1	tryptophan 7-halogenase	0
494	NCBI_PGAP	WP_014948200.1	uroporphyrinogen-III C-methyltransferase (cobA)	0
495	NCBI_PGAP	WP_014948201.1	DEAD/DEAH box helicase	0
496	NCBI_PGAP	WP_014948202.1	PEP-CTERM system TPR-repeat protein PrsT (prsT)	0
497	NCBI_PGAP	WP_014948203.1	ion transporter	0
499	NCBI_PGAP	WP_014948205.1	outer membrane channel protein TolC (tolC)	0
500	NCBI_PGAP	WP_014948206.1	ADP-ribose diphosphatase (nudF)	0
501	NCBI_PGAP	WP_014978277.1	DUF1249 domain-containing protein	0
502	NCBI_PGAP	WP_014948208.1	metallophosphoesterase	0
503	NCBI_PGAP	WP_014948209.1	esterase	0
504	NCBI_PGAP	WP_014948210.1	DNA topoisomerase IV subunit B (parE)	0
506	NCBI_PGAP	WP_014948212.1	HAD family phosphatase	0
510	NCBI_PGAP	WP_014948216.1	EF-P beta-lysylation protein EpmB (epmB)	0
511	NCBI_PGAP	WP_014948217.1	elongation factor P (efp)	0
512	NCBI_PGAP	WP_014948218.1	elongation factor P--(R)-beta-lysine ligase (epmA)	0
513	NCBI_PGAP	WP_014948219.1	TonB-dependent receptor	0
515	NCBI_PGAP	WP_014948221.1	GNAT family N-acetyltransferase	0
516	NCBI_PGAP	WP_014975652.1	peptidylprolyl isomerase	0
517	NCBI_PGAP	WP_014948223.1	methyltransferase	0
519	NCBI_PGAP	WP_014948225.1	alpha-ketoglutarate-dependent dioxygenase AlkB	0
520	NCBI_PGAP	WP_014948226.1	BolA/IbaG family iron-sulfur metabolism protein	0
521	NCBI_PGAP	WP_014948227.1	phosphatase PAP2 family protein	0
522	NCBI_PGAP	WP_014948228.1	nucleotidyltransferase family protein	0
524	NCBI_PGAP	WP_014948230.1	helix-turn-helix transcriptional regulator	0
525	NCBI_PGAP	WP_014948231.1	nitrate- and nitrite sensing domain-containing protein	0
527	NCBI_PGAP	WP_014948233.1	SulP family inorganic anion transporter	0
528	NCBI_PGAP	WP_014948235.1	nitrite reductase large subunit (nirB)	0
529	NCBI_PGAP	WP_014948236.1	nitrite reductase small subunit NirD (nirD)	0
530	NCBI_PGAP	WP_014948237.1	nitrate reductase	0
531	NCBI_PGAP	WP_014948238.1	uroporphyrinogen-III C-methyltransferase (cobA)	0
532	NCBI_PGAP	WP_014948239.1	glycosyl transferase family protein	0
533	NCBI_PGAP	WP_014948240.1	5'-nucleotidase C-terminal domain-containing protein	0
534	NCBI_PGAP	WP_014948241.1	diguanylate cyclase	0
535	NCBI_PGAP	WP_014948242.1	PAS domain S-box protein	0
536	NCBI_PGAP	WP_014948243.1	ABC transporter substrate-binding protein	0
537	NCBI_PGAP	WP_110288565.1	ABC transporter permease	0
538	NCBI_PGAP	WP_014948245.1	ABC transporter ATP-binding protein	0
539	NCBI_PGAP	WP_014948246.1	alginate export family protein	0
540	NCBI_PGAP	WP_014948247.1	HD domain-containing protein	0
541	NCBI_PGAP	WP_014948248.1	thiol:disulfide interchange protein DsbA/DsbL	0
542	NCBI_PGAP	WP_014948249.1	TonB-dependent receptor	0
543	NCBI_PGAP	WP_014948250.1	cytochrome c oxidase accessory protein CcoG (ccoG)	0
545	NCBI_PGAP	WP_014948252.1	DUF3016 domain-containing protein	0
546	NCBI_PGAP	WP_014948253.1	acyl-CoA dehydrogenase family protein	0
547	NCBI_PGAP	WP_014948254.1	SDR family oxidoreductase	0
548	NCBI_PGAP	WP_014948257.1	mandelate racemase/muconate lactonizing enzyme family protein	0
549	NCBI_PGAP	WP_014948258.1	class II aldolase/adducin family protein	0
550	NCBI_PGAP	WP_014948259.1	NUDIX hydrolase	0
551	NCBI_PGAP	WP_014948260.1	efflux RND transporter periplasmic adaptor subunit	0
552	NCBI_PGAP	WP_014948261.1	efflux RND transporter permease subunit	0
554	NCBI_PGAP	WP_014948264.1	methyl-accepting chemotaxis protein	0
555	NCBI_PGAP	WP_014948265.1	RNA polymerase sigma factor RpoD (rpoD)	0
556	NCBI_PGAP	WP_014948266.1	DNA primase	0
557	NCBI_PGAP	WP_014948267.1	GatB/YqeY domain-containing protein	0
558	NCBI_PGAP	WP_012517258.1	30S ribosomal protein S21 (rpsU)	0
559	NCBI_PGAP	WP_014948268.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD (tsaD)	0
560	NCBI_PGAP	WP_014948269.1	alkaline phosphatase family protein	0
561	NCBI_PGAP	WP_014948270.1	glycerol-3-phosphate 1-O-acyltransferase PlsY (plsY)	0
562	NCBI_PGAP	WP_014948271.1	dihydroneopterin aldolase (folB)	0
563	NCBI_PGAP	WP_014948272.1	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase (folK)	0
564	NCBI_PGAP	WP_014948273.1	undecaprenyl-diphosphate phosphatase	0
565	NCBI_PGAP	WP_014948274.1	histidine triad nucleotide-binding protein	0
567	NCBI_PGAP	WP_014948276.1	HDOD domain-containing protein	0
568	NCBI_PGAP	WP_014948277.1	benzoate/H(+) symporter BenE family transporter (benE)	0
569	NCBI_PGAP	WP_014948278.1	helix-turn-helix transcriptional regulator	0
570	NCBI_PGAP	WP_014948279.1	recombination-associated protein RdgC (rdgC)	0
571	NCBI_PGAP	WP_039224522.1	HAMP domain-containing histidine kinase	0
572	NCBI_PGAP	WP_014948281.1	phosphate regulon transcriptional regulator PhoB (phoB)	0
573	NCBI_PGAP	WP_014948282.1	phosphate regulon sensor histidine kinase PhoR (phoR)	0
574	NCBI_PGAP	WP_014948283.1	phosphate ABC transporter substrate-binding protein	0
575	NCBI_PGAP	WP_014948284.1	2OG-Fe(II) oxygenase	0
577	NCBI_PGAP	WP_014948286.1	TonB-dependent receptor plug domain-containing protein	0
578	NCBI_PGAP	WP_014948287.1	DUF3450 domain-containing protein	0
579	NCBI_PGAP	WP_014948288.1	MotA/TolQ/ExbB proton channel family protein	0
580	NCBI_PGAP	WP_012517279.1	MotA/TolQ/ExbB proton channel family protein	0
581	NCBI_PGAP	WP_014948289.1	biopolymer transporter ExbD	0
582	NCBI_PGAP	WP_014948290.1	energy transducer TonB	0
583	NCBI_PGAP	WP_014948291.1	tetratricopeptide repeat protein	0
584	NCBI_PGAP	WP_014948292.1	response regulator	0
585	NCBI_PGAP	WP_014948293.1	AMP-binding protein	0
587	NCBI_PGAP	WP_014948295.1	PQQ-dependent sugar dehydrogenase	0
588	NCBI_PGAP	WP_014948296.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	0
589	NCBI_PGAP	WP_014948297.1	response regulator	0
590	NCBI_PGAP	WP_014948298.1	tetratricopeptide repeat protein	0
592	NCBI_PGAP	WP_014948300.1	DNA ligase	0
593	NCBI_PGAP	WP_014948301.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase (acnB)	0
594	NCBI_PGAP	WP_014948302.1	DUF192 domain-containing protein	0
595	NCBI_PGAP	WP_014948303.1	lysine-sensitive aspartokinase 3 (lysC)	0
596	NCBI_PGAP	WP_014948304.1	heme-binding protein	0
597	NCBI_PGAP	WP_014948305.1	methyl-accepting chemotaxis protein	0
598	NCBI_PGAP	WP_014948306.1	symmetrical bis(5'-nucleosyl)-tetraphosphatase	0
599	NCBI_PGAP	WP_014948307.1	Co2+/Mg2+ efflux protein ApaG (apaG)	0
600	NCBI_PGAP	WP_014948308.1	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA (rsmA)	0
601	NCBI_PGAP	WP_014948309.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA (pdxA)	0
602	NCBI_PGAP	WP_014948310.1	peptidylprolyl isomerase SurA (surA)	0
603	NCBI_PGAP	WP_014948311.1	LPS assembly protein LptD (lptD)	0
604	NCBI_PGAP	WP_014948312.1	co-chaperone DjlA (djlA)	0
605	NCBI_PGAP	WP_014948313.1	bifunctional protein-disulfide isomerase/oxidoreductase DsbC (dsbC)	0
606	NCBI_PGAP	WP_014948314.1	single-stranded-DNA-specific exonuclease RecJ (recJ)	0
608	NCBI_PGAP	WP_014948316.1	DNA repair protein RecO (recO)	0
609	NCBI_PGAP	WP_014948317.1	pyridoxine 5'-phosphate synthase (pdxJ)	0
610	NCBI_PGAP	WP_014948318.1	holo-ACP synthase	0
611	NCBI_PGAP	WP_014948319.1	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (rlmD)	0
612	NCBI_PGAP	WP_014948320.1	GTP diphosphokinase (relA)	0
613	NCBI_PGAP	WP_014948321.1	nucleoside triphosphate pyrophosphohydrolase (mazG)	0
614	NCBI_PGAP	WP_014948322.1	PepSY domain-containing protein	0
615	NCBI_PGAP	WP_014948323.1	TonB-dependent siderophore receptor	0
616	NCBI_PGAP	WP_039224923.1	YbaN family protein	0
617	NCBI_PGAP	WP_014948325.1	hydroxymethylglutaryl-CoA reductase	0
618	NCBI_PGAP	WP_014948326.1	TonB-dependent receptor	0
621	NCBI_PGAP	WP_014948329.1	50S ribosomal protein L13 (rplM)	0
622	NCBI_PGAP	WP_014948330.1	30S ribosomal protein S9 (rpsI)	0
623	NCBI_PGAP	WP_014948331.1	ubiquinol-cytochrome c reductase iron-sulfur subunit (petA)	0
624	NCBI_PGAP	WP_014948332.1	cytochrome bc complex cytochrome b subunit	0
625	NCBI_PGAP	WP_014948333.1	cytochrome c1	0
626	NCBI_PGAP	WP_012517332.1	stringent starvation protein A (sspA)	0
627	NCBI_PGAP	WP_014948334.1	ClpXP protease specificity-enhancing factor	0
628	NCBI_PGAP	WP_014948335.1	spondin domain-containing protein	0
629	NCBI_PGAP	WP_014948336.1	spondin domain-containing protein	0
630	NCBI_PGAP	WP_014948337.1	response regulator transcription factor	0
631	NCBI_PGAP	WP_014948338.1	magnesium transporter (mgtE)	0
632	NCBI_PGAP	WP_014948339.1	HPr family phosphocarrier protein	0
633	NCBI_PGAP	WP_014948340.1	RNase adapter RapZ (rapZ)	0
634	NCBI_PGAP	WP_014948341.1	PTS IIA-like nitrogen regulatory protein PtsN (ptsN)	0
635	NCBI_PGAP	WP_012517338.1	ribosome hibernation promoting factor (hpf)	0
636	NCBI_PGAP	WP_014948342.1	RNA polymerase factor sigma-54	0
637	NCBI_PGAP	WP_014948343.1	LPS export ABC transporter ATP-binding protein (lptB)	0
638	NCBI_PGAP	WP_014948344.1	lipopolysaccharide transport periplasmic proteinLptA (lptA)	0
639	NCBI_PGAP	WP_014948345.1	LPS export ABC transporter periplasmic protein LptC (lptC)	0
640	NCBI_PGAP	WP_014948346.1	3-deoxy-manno-octulosonate-8-phosphatase KdsC (kdsC)	0
641	NCBI_PGAP	WP_014948347.1	KpsF/GutQ family sugar-phosphate isomerase	0
642	NCBI_PGAP	WP_014948348.1	calcium/sodium antiporter	0
643	NCBI_PGAP	WP_014948349.1	phospholipid ABC transporter ATP-binding proteinMlaF (mlaF)	0
644	NCBI_PGAP	WP_014948350.1	lipid asymmetry maintenance ABC transporter permease subunit MlaE (mlaE)	0
645	NCBI_PGAP	WP_014948351.1	outer membrane lipid asymmetry maintenance protein MlaD (mlaD)	0
646	NCBI_PGAP	WP_014948352.1	ABC transporter substrate-binding protein	0
647	NCBI_PGAP	WP_014948353.1	STAS domain-containing protein	0
648	NCBI_PGAP	WP_014948354.1	BolA family transcriptional regulator	0
649	NCBI_PGAP	WP_014948355.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (murA)	0
650	NCBI_PGAP	WP_014948356.1	trypsin-like peptidase domain-containing protein	0
651	NCBI_PGAP	WP_014948357.1	DegQ family serine endoprotease	0
652	NCBI_PGAP	WP_014948358.1	YhcB family protein	0
653	NCBI_PGAP	WP_014948359.1	cell division protein ZapE	0
654	NCBI_PGAP	WP_014948360.1	YebC/PmpR family DNA-binding transcriptional regulator	0
657	NCBI_PGAP	WP_080589174.1	DUF3883 domain-containing protein	0
658	NCBI_PGAP	WP_014948363.1	group 1 truncated hemoglobin	0
659	NCBI_PGAP	WP_014948364.1	DUF3034 family protein	0
660	NCBI_PGAP	WP_014948365.1	NAD(P)H-dependent oxidoreductase	0
661	NCBI_PGAP	WP_014948366.1	alpha-E domain-containing protein	0
662	NCBI_PGAP	WP_039224931.1	circularly permuted type 2 ATP-grasp protein	0
663	NCBI_PGAP	WP_014948368.1	transglutaminase family protein	0
664	NCBI_PGAP	WP_014948369.1	circularly permuted type 2 ATP-grasp protein	0
665	NCBI_PGAP	WP_014975735.1	transglutaminase family protein	0
667	NCBI_PGAP	WP_014948372.1	protein translocase subunit SecD (secD)	0
668	NCBI_PGAP	WP_014948373.1	potassium/proton antiporter	0
669	NCBI_PGAP	WP_187289705.1	TonB-dependent receptor	0
670	NCBI_PGAP	WP_014948376.1	EamA family transporter	0
671	NCBI_PGAP	WP_014948377.1	transporter substrate-binding domain-containing protein	0
672	NCBI_PGAP	WP_170826495.1	response regulator	0
673	NCBI_PGAP	WP_014948379.1	ABC transporter substrate-binding protein	0
676	NCBI_PGAP	WP_014948382.1	methionine adenosyltransferase	0
677	NCBI_PGAP	WP_014948383.1	transketolase (tkt)	0
678	NCBI_PGAP	WP_014948384.1	erythrose-4-phosphate dehydrogenase (epd)	0
679	NCBI_PGAP	WP_014948385.1	phosphoglycerate kinase	0
680	NCBI_PGAP	WP_014948386.1	fructose bisphosphate aldolase	0
681	NCBI_PGAP	WP_014948387.1	diacylglycerol kinase	0
682	NCBI_PGAP	WP_014948388.1	phosphoethanolamine--lipid A transferase	0
683	NCBI_PGAP	WP_014948389.1	response regulator transcription factor	0
684	NCBI_PGAP	WP_014948390.1	HAMP domain-containing histidine kinase	0
686	NCBI_PGAP	WP_014948392.1	efflux RND transporter periplasmic adaptor subunit	0
687	NCBI_PGAP	WP_014948393.1	efflux transporter outer membrane subunit	0
689	NCBI_PGAP	WP_014948395.1	S9 family peptidase	0
690	NCBI_PGAP	WP_014948396.1	transporter substrate-binding domain-containing protein	0
691	NCBI_PGAP	WP_014948397.1	exopolyphosphatase (ppx)	0
692	NCBI_PGAP	WP_014948398.1	polyphosphate kinase 1 (ppk1)	0
693	NCBI_PGAP	WP_014948399.1	glycine cleavage system protein R	0
694	NCBI_PGAP	WP_014948401.1	phosphate ABC transporter permease PstA (pstA)	0
695	NCBI_PGAP	WP_014948402.1	phosphate ABC transporter ATP-binding protein (pstB)	0
696	NCBI_PGAP	WP_014948403.1	phosphate signaling complex protein PhoU (phoU)	0
697	NCBI_PGAP	WP_014948404.1	inorganic phosphate transporter	0
698	NCBI_PGAP	WP_014948405.1	universal stress protein	0
699	NCBI_PGAP	WP_014948406.1	hydrogen peroxide-inducible genes activator	0
700	NCBI_PGAP	WP_014948407.1	RNA polymerase sigma factor	0
704	NCBI_PGAP	WP_014948411.1	hemolysin III family protein	0
705	NCBI_PGAP	WP_014948413.1	MarR family transcriptional regulator	0
706	NCBI_PGAP	WP_014948414.1	organic hydroperoxide resistance protein	0
707	NCBI_PGAP	WP_014948415.1	M1 family metallopeptidase	0
708	NCBI_PGAP	WP_014948417.1	YigZ family protein	0
709	NCBI_PGAP	WP_014948418.1	DUF3718 domain-containing protein	0
710	NCBI_PGAP	WP_014948419.1	PAS domain-containing protein	0
711	NCBI_PGAP	WP_014948420.1	DUF3754 domain-containing protein	0
712	NCBI_PGAP	WP_014948421.1	LysR family transcriptional regulator	0
713	NCBI_PGAP	WP_014948422.1	aldo/keto reductase	0
714	NCBI_PGAP	WP_014948423.1	alpha-glucosidase C-terminal domain-containing protein	0
715	NCBI_PGAP	WP_014948424.1	exonuclease subunit SbcD (sbcD)	0
716	NCBI_PGAP	WP_014948425.1	AAA family ATPase	0
717	NCBI_PGAP	WP_014948426.1	peptidase S41	0
718	NCBI_PGAP	WP_014948427.1	GtrA family protein	0
719	NCBI_PGAP	WP_041693375.1	glycosyltransferase family 39 protein	0
720	NCBI_PGAP	WP_014948429.1	glycosyltransferase family 2 protein	0
721	NCBI_PGAP	WP_014948430.1	response regulator transcription factor	0
722	NCBI_PGAP	WP_014948431.1	HAMP domain-containing histidine kinase	0
723	NCBI_PGAP	WP_014948432.1	serine/threonine transporter SstT (sstT)	0
724	NCBI_PGAP	WP_014948433.1	formimidoylglutamase (hutG)	0
725	NCBI_PGAP	WP_041693681.1	imidazolonepropionase	0
726	NCBI_PGAP	WP_080589195.1	UTRA domain-containing protein	0
727	NCBI_PGAP	WP_014948436.1	urocanate hydratase	0
728	NCBI_PGAP	WP_014948437.1	histidine ammonia-lyase (hutH)	0
729	NCBI_PGAP	WP_110288560.1	CreA family protein	0
731	NCBI_PGAP	WP_014948441.1	M36 family metallopeptidase	0
732	NCBI_PGAP	WP_014948442.1	mechanosensitive ion channel family protein	0
733	NCBI_PGAP	WP_014948443.1	pectate lyase	0
734	NCBI_PGAP	WP_014948444.1	porin family protein	0
735	NCBI_PGAP	WP_014948445.1	MFS transporter	0
736	NCBI_PGAP	WP_014948446.1	site-specific integrase	0
739	NCBI_PGAP	WP_014948450.1	AAA family ATPase	0
741	NCBI_PGAP	WP_014948452.1	DUF4365 domain-containing protein	0
743	NCBI_PGAP	WP_041693687.1	SAM-dependent DNA methyltransferase	0
744	NCBI_PGAP	WP_014948455.1	restriction endonuclease subunit S	0
745	NCBI_PGAP	WP_041693378.1	type I restriction endonuclease subunit R	0
746	NCBI_PGAP	WP_014948457.1	site-specific integrase	0
747	NCBI_PGAP	WP_014948458.1	DUF4868 domain-containing protein	0
748	NCBI_PGAP	WP_014948460.1	choice-of-anchor B family protein	0
749	NCBI_PGAP	WP_014948461.1	metallo-mystery pair system four-Cys motif protein	0
750	NCBI_PGAP	WP_014948462.1	di-heme enzyme	0
753	NCBI_PGAP	WP_014948465.1	DUF3718 domain-containing protein	0
754	NCBI_PGAP	WP_014948466.1	response regulator transcription factor	0
755	NCBI_PGAP	WP_014948467.1	CidA/LrgA family protein	0
756	NCBI_PGAP	WP_014948468.1	LrgB family protein	0
757	NCBI_PGAP	WP_014948469.1	response regulator	0
758	NCBI_PGAP	WP_014948470.1	PAS domain-containing protein	0
759	NCBI_PGAP	WP_014948471.1	DUF1566 domain-containing protein	0
760	NCBI_PGAP	WP_014948472.1	DUF1566 domain-containing protein	0
761	NCBI_PGAP	WP_014978492.1	YggN family protein	0
762	NCBI_PGAP	WP_014948474.1	radical SAM family heme chaperone HemW (hemW)	0
763	NCBI_PGAP	WP_014948475.1	XTP/dITP diphosphatase	0
764	NCBI_PGAP	WP_014948476.1	ATP-dependent RNA helicase SrmB (srmB)	0
766	NCBI_PGAP	WP_014948478.1	WD40 repeat domain-containing protein	0
767	NCBI_PGAP	WP_014948479.1	CCA-adding protein	0
768	NCBI_PGAP	WP_014948480.1	AAA family ATPase	0
769	NCBI_PGAP	WP_014948481.1	general secretion pathway protein GspB	0
770	NCBI_PGAP	WP_014948482.1	HD-GYP domain-containing protein	0
771	NCBI_PGAP	WP_014948483.1	3-isopropylmalate dehydratase small subunit (leuD)	0
772	NCBI_PGAP	WP_014948484.1	3-isopropylmalate dehydrogenase (leuB)	0
773	NCBI_PGAP	WP_014948485.1	2-isopropylmalate synthase (leuA)	0
